Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Zero_Balance,Balance_Salary_Ratio,Products_Bucket,Age_Inactive,Germany_HighBal,Geography,Gender,Exited
35,0.0,526,105618.14,2,1,1,0.0,0,0,0,Spain,Male,0
37,0.0,767,24734.25,2,1,1,0.0,0,0,0,Spain,Male,0
33,80107.83,548,82245.67,2,1,0,0.9739948134070352,0,0,0,France,Female,0
45,0.0,737,177695.67,2,1,1,0.0,0,0,0,Spain,Female,0
40,147856.82,613,107961.11,3,0,0,1.3695251046871908,1,40,1,Germany,Male,1
36,0.0,711,55207.41,2,0,1,0.0,0,36,0,Spain,Male,0
53,65407.16,850,182633.63,2,0,0,0.3581312043614073,0,53,0,Spain,Female,1
53,114233.18,752,51587.04,1,1,0,2.214334562817273,0,0,0,France,Female,0
37,0.0,710,115403.31,2,0,1,0.0,0,37,0,France,Female,0
53,187602.18,664,186392.99,1,0,0,1.0064819150016586,0,53,0,Spain,Female,1
22,156834.34,510,44374.44,1,0,0,3.534259941985927,0,22,0,France,Female,0
34,0.0,577,84033.35,2,1,1,0.0,0,0,0,France,Female,0
42,157498.9,529,82276.62,1,1,0,1.9142374317584783,0,0,0,France,Male,0
44,0.0,757,177528.92,2,0,1,0.0,0,44,0,Spain,Female,0
41,0.0,691,56850.92,1,1,1,0.0,0,0,0,France,Male,1
34,0.0,621,47972.65,1,0,1,0.0,0,34,0,Spain,Male,0
35,0.0,709,104982.39,2,0,1,0.0,0,35,0,Spain,Male,0
19,130274.22,756,133535.29,1,1,0,0.9755716592096425,0,0,0,Spain,Male,0
41,0.0,788,25571.37,1,1,1,0.0,0,0,0,France,Female,0
39,149379.66,705,96075.55,2,0,0,1.5547983352857695,0,39,0,France,Female,0
29,0.0,483,81634.45,1,1,1,0.0,0,0,0,France,Male,0
35,100829.94,719,165008.97,1,1,0,0.6110536230022949,0,0,0,Spain,Male,0
32,96408.98,793,138191.81,1,1,0,0.6976410711961063,0,0,0,Germany,Female,0
41,0.0,593,99136.49,2,1,1,0.0,0,0,0,France,Male,0
52,0.0,551,63584.55,1,0,1,0.0,0,52,0,France,Male,1
39,0.0,690,160532.88,2,0,1,0.0,0,39,0,France,Male,0
71,149105.08,823,162683.06,1,1,0,0.9165315888969084,0,0,0,France,Male,0
39,0.0,512,134878.19,1,0,1,0.0,0,39,0,Spain,Male,0
41,0.0,802,134626.3,2,1,1,0.0,0,0,0,Spain,Male,0
34,0.0,450,175480.93,2,0,1,0.0,0,34,0,Spain,Female,0
41,90218.11,651,174337.68,1,0,0,0.5174876281041018,0,41,0,Germany,Male,0
33,87347.7,697,172524.51,1,0,0,0.5062886062472732,0,33,0,France,Female,0
28,0.0,611,25395.83,2,0,1,0.0,0,28,0,France,Male,0
33,137811.75,643,184856.89,1,1,0,0.745501044072287,0,0,0,France,Female,0
37,105563.0,822,182624.93,1,0,0,0.5780285417300818,0,37,0,France,Male,0
38,0.0,632,192505.62,2,0,1,0.0,0,38,0,France,Male,0
26,0.0,575,112507.63,2,0,1,0.0,0,26,0,Spain,Female,0
31,91125.75,672,177295.92,1,0,0,0.5139725495513402,0,31,0,France,Male,0
39,0.0,517,12465.51,2,1,1,0.0,0,0,0,Spain,Male,0
39,0.0,621,36122.96,2,0,1,0.0,0,39,0,Spain,Male,0
77,135120.56,775,37836.64,1,0,0,3.571062042981539,0,77,1,Germany,Female,0
29,0.0,600,34747.43,2,1,1,0.0,0,0,0,France,Male,0
28,0.0,640,131097.9,2,1,1,0.0,0,0,0,France,Male,0
36,86837.95,752,105280.55,1,1,0,0.8248164089529456,0,0,0,France,Female,0
26,100446.57,613,149653.81,1,1,0,0.6711883834538964,0,0,0,France,Male,0
32,0.0,484,139390.99,2,1,1,0.0,0,0,0,France,Female,0
33,0.0,511,132436.71,2,0,1,0.0,0,33,0,France,Female,0
32,0.0,745,179705.13,4,1,1,0.0,1,0,0,France,Female,1
32,114512.59,786,15796.66,1,0,0,7.248705820988678,0,32,0,Spain,Female,0
35,136364.46,727,142754.71,1,0,0,0.9552294615746018,0,35,0,France,Male,0
31,106260.67,622,2578.43,1,1,0,41.19540751251245,0,0,0,France,Male,0
24,146126.75,794,88992.05,1,1,0,1.642001819243188,0,0,0,France,Male,0
52,111284.53,636,32936.44,1,1,0,3.378663611986845,0,0,0,Spain,Male,1
42,121056.63,741,39122.58,2,0,0,3.0942114704226964,0,42,0,Spain,Female,0
34,128270.56,687,191092.62,1,0,0,0.6712445972816884,0,34,0,France,Male,0
30,0.0,660,129149.06,2,0,1,0.0,0,30,0,Spain,Male,0
35,0.0,660,13218.6,2,0,1,0.0,0,35,0,France,Male,0
79,0.0,617,160589.18,1,1,1,0.0,0,0,0,France,Female,0
32,191775.65,762,179657.83,1,0,0,1.0674434983240177,0,32,0,France,Male,0
35,0.0,752,44335.54,1,0,1,0.0,0,35,0,Spain,Female,1
34,85141.79,561,29217.37,2,1,0,2.913981512315711,0,0,0,Spain,Male,0
26,126392.18,609,43651.49,1,1,0,2.8954174206328207,0,0,0,France,Male,0
28,0.0,803,159654.0,2,0,1,0.0,0,28,0,France,Male,0
40,129860.37,556,17992.94,1,0,0,7.216894687878253,0,40,0,France,Female,0
53,127642.44,531,141501.45,1,0,0,0.9020510952283864,0,53,0,France,Female,1
35,0.0,411,93825.78,2,1,1,0.0,0,0,0,France,Female,0
44,125584.17,587,41852.24,2,1,0,3.00058418416352,0,0,1,Germany,Female,1
56,50911.21,683,97629.31,3,0,0,0.5214693059972871,1,56,0,Spain,Male,1
29,91955.61,654,37065.66,1,0,0,2.4808172627369176,0,29,0,France,Male,0
36,84266.44,670,38614.69,2,0,0,2.1821813879280674,0,36,0,Germany,Female,0
36,147149.59,655,87816.86,1,1,0,1.67562258975566,0,0,0,France,Female,0
36,0.0,752,184866.86,2,0,1,0.0,0,36,0,France,Female,0
23,104822.45,534,160176.47,1,1,0,0.6544144441786975,0,0,0,France,Female,0
42,146766.72,635,164357.1,2,1,0,0.8929691934866612,0,0,0,France,Male,0
70,148745.92,491,17818.33,2,1,0,8.347447406832917,0,0,1,Germany,Male,0
27,0.0,516,142680.64,1,0,1,0.0,0,27,0,France,Male,1
48,0.0,530,85081.09,1,0,1,0.0,0,48,0,France,Female,0
35,0.0,687,176450.19,2,1,1,0.0,0,0,0,Spain,Male,0
41,135203.81,684,121967.88,2,1,0,1.1085107119127435,0,0,0,France,Female,0
23,93301.97,706,127187.04,2,1,0,0.7335750279664661,0,0,0,Germany,Male,0
33,96341.0,490,108313.34,2,0,0,0.8894574808838793,0,33,0,Germany,Male,0
44,165326.2,796,57205.55,1,1,0,2.8899872479637385,0,0,0,France,Male,0
27,0.0,849,157891.86,2,1,1,0.0,0,0,0,France,Male,0
41,99786.2,779,86927.53,1,0,0,1.1479108182319429,0,41,0,France,Female,0
22,114440.24,794,107753.07,1,1,0,1.0620502780080603,0,0,0,Spain,Female,0
36,141573.55,748,82158.14,1,0,0,1.7231625111947373,0,36,0,Spain,Male,0
22,0.0,663,29135.89,1,0,1,0.0,0,22,0,Spain,Female,1
55,133676.65,645,17095.49,1,1,0,7.818952896179273,0,0,0,Spain,Female,0
33,147493.7,464,100447.53,2,0,0,1.468351005236214,0,33,0,France,Female,0
54,0.0,737,83470.4,1,0,1,0.0,0,54,0,France,Male,1
29,0.0,590,121846.81,2,0,1,0.0,0,29,0,France,Female,0
37,95022.57,522,129107.59,1,1,0,0.7359895263359317,0,0,0,Germany,Female,0
34,0.0,648,54726.43,1,0,1,0.0,0,34,0,France,Female,0
37,0.0,754,116141.72,1,1,1,0.0,0,0,0,France,Male,0
50,149713.61,669,124872.42,3,1,0,1.1989229573435243,1,0,0,France,Male,1
43,107963.38,648,186438.86,1,0,0,0.5790788514859431,0,43,1,Germany,Female,1
40,0.0,763,134281.11,2,0,1,0.0,0,40,0,France,Male,0
32,0.0,790,91044.47,1,0,1,0.0,0,32,0,Spain,Male,0
37,0.0,581,74320.75,2,1,1,0.0,0,0,0,France,Male,0
43,0.0,703,9704.66,2,0,1,0.0,0,43,0,France,Male,0
33,102017.25,571,128600.49,2,0,0,0.793282021849047,0,33,0,France,Female,0
27,0.0,657,6468.24,2,0,1,0.0,0,27,0,Spain,Female,0
44,0.0,737,57898.58,2,0,1,0.0,0,44,0,France,Male,0
29,96674.55,793,192120.66,2,0,0,0.5031944341934168,0,29,0,Spain,Male,0
44,81811.71,783,164213.53,1,0,0,0.4982001897152463,0,44,0,Spain,Female,1
33,79281.61,751,117547.76,1,0,0,0.674457220986423,0,33,0,Spain,Male,0
31,0.0,579,26149.25,2,0,1,0.0,0,31,0,France,Male,0
36,122314.39,655,9181.66,1,0,0,13.320147974552036,0,36,1,Germany,Female,0
43,140733.74,614,166588.76,1,1,0,0.8447922609408884,0,0,1,Germany,Male,0
49,116933.11,678,195053.58,1,0,0,0.599489178874959,0,49,1,Germany,Male,1
41,165445.04,562,85787.31,2,0,0,1.9285266255973572,0,41,0,Spain,Male,0
53,123805.03,711,102428.51,1,0,0,1.208685172856924,0,53,1,Germany,Female,0
37,107548.94,620,71175.94,1,0,0,1.511008200127738,0,37,0,France,Male,0
49,111634.29,437,166440.32,2,1,0,0.670712597088271,0,0,0,France,Male,0
41,109153.96,691,148848.76,3,1,0,0.7333163318503167,1,0,1,Germany,Female,1
34,0.0,552,140286.69,2,0,1,0.0,0,34,0,Spain,Female,0
34,86055.17,765,104220.5,2,1,0,0.8256949861592857,0,0,0,Germany,Male,0
51,98438.23,707,70778.63,1,0,0,1.3907706214344435,0,51,1,Germany,Female,1
29,0.0,764,65868.28,2,0,1,0.0,0,29,0,Spain,Male,0
32,144705.87,585,171482.56,2,0,0,0.8438468970436582,0,32,0,France,Female,0
31,0.0,784,143204.41,2,1,1,0.0,0,0,0,France,Male,0
41,91612.91,605,28427.84,1,1,0,3.222534229324869,0,0,0,France,Male,0
40,0.0,699,78387.32,1,0,1,0.0,0,40,0,Spain,Male,0
40,0.0,544,161076.92,1,1,1,0.0,0,0,0,France,Female,0
32,192122.84,803,54277.45,1,1,0,3.5395785988730335,0,0,0,France,Female,1
41,179904.0,735,137180.95,1,1,0,1.3114261752366108,0,0,0,France,Male,0
59,178058.06,673,21063.71,2,1,0,8.452908205239948,0,0,0,France,Male,1
30,176166.56,652,152210.81,2,1,0,1.157377735669788,0,0,0,France,Male,0
42,156864.2,694,88890.75,2,0,0,1.7646654498308336,0,42,0,France,Male,0
44,0.0,741,190534.76,2,1,1,0.0,0,0,0,France,Female,0
30,0.0,590,83090.35,2,0,1,0.0,0,30,0,Spain,Male,0
33,0.0,809,141426.78,2,1,1,0.0,0,0,0,Spain,Female,0
34,161588.89,523,51358.66,1,1,0,3.146221957076819,0,0,0,France,Male,0
48,109349.29,540,88703.04,1,0,0,1.2327430633373633,0,48,0,France,Male,1
29,0.0,596,116696.77,2,0,1,0.0,0,29,0,Spain,Female,0
36,0.0,597,7156.09,2,1,1,0.0,0,0,0,France,Female,0
37,0.0,407,49161.12,1,1,1,0.0,0,0,0,Spain,Male,1
60,152335.7,748,126743.33,1,0,0,1.2019133321388027,0,60,0,France,Male,1
51,124662.54,562,65390.46,1,1,0,1.9064039860862565,0,0,0,France,Female,1
47,91522.04,734,138835.91,2,1,0,0.659205394300406,0,0,0,Germany,Female,0
45,0.0,710,36154.66,2,1,1,0.0,0,0,0,France,Male,0
39,62052.28,539,59755.14,1,1,0,1.0384251727102856,0,0,0,Spain,Female,0
32,107871.72,542,125302.64,1,0,0,0.8608825729244578,0,32,0,France,Male,0
36,99472.76,717,94274.72,2,0,0,1.055125964564365,0,36,0,France,Female,1
50,128039.01,682,102260.16,1,1,0,1.2520785995386712,0,0,0,Spain,Female,0
33,0.0,515,136028.97,2,1,1,0.0,0,0,0,France,Male,0
33,114634.63,526,110114.38,2,0,0,1.0410410425864216,0,33,0,Spain,Female,1
26,56738.47,702,100442.22,2,1,0,0.5648810342798648,0,0,0,France,Male,1
34,90355.12,651,193597.94,2,0,0,0.4667128859279911,0,34,0,Germany,Male,0
36,115725.24,792,1871.25,2,0,0,61.81078381626386,0,36,1,Germany,Male,0
58,114327.59,817,42831.11,2,1,0,2.6692028480502126,0,0,1,Germany,Male,0
36,100762.64,674,182156.86,1,0,0,0.5531610878608259,0,36,1,Germany,Female,0
40,0.0,641,151648.66,1,0,1,0.0,0,40,0,France,Female,1
39,89039.9,513,146738.83,2,1,0,0.6067875368262319,0,0,0,Spain,Male,0
34,78829.53,561,12148.2,1,1,0,6.488454383827741,0,0,0,France,Male,0
30,112372.96,627,118029.09,1,1,0,0.9520704423761772,0,0,1,Germany,Male,0
81,122029.15,682,50783.88,1,1,0,2.4028638051325513,0,0,1,Germany,Male,0
29,157829.12,683,129891.66,1,0,0,1.2150734306311073,0,29,0,France,Female,0
31,108377.75,420,9904.63,2,1,0,10.941025457239974,0,0,1,Germany,Female,0
54,95507.12,670,63213.31,1,1,0,1.5108465156069883,0,0,0,France,Female,0
43,127146.68,505,137565.87,1,0,0,0.9242536375218829,0,43,1,Germany,Male,0
24,133811.78,580,17185.95,1,0,0,7.785661795722917,0,24,1,Germany,Male,1
36,121092.47,577,143783.46,2,1,0,0.8421805110232358,0,0,0,France,Male,0
34,126979.75,773,36823.28,1,0,0,3.44826158176073,0,34,1,Germany,Male,0
37,144235.73,616,154957.66,2,0,0,0.9308013505021275,0,37,0,France,Male,1
38,152582.2,763,31892.82,2,0,0,4.784067885251751,0,38,0,France,Female,0
43,172478.15,640,191084.4,1,0,0,0.9026233820061605,0,43,0,Spain,Male,1
36,126477.42,592,179718.17,1,0,0,0.7037503010947579,0,36,0,France,Male,0
43,97473.87,528,159823.16,2,1,0,0.6098819477605888,0,0,0,Spain,Male,0
53,138053.67,630,114110.97,1,1,0,1.209808839510877,0,0,0,France,Male,0
31,164003.05,529,60993.23,2,1,0,2.688828926932924,0,0,0,France,Female,0
47,0.0,546,66408.01,1,1,1,0.0,0,0,0,France,Female,1
62,0.0,753,136398.9,2,1,1,0.0,0,0,0,France,Female,0
39,122486.11,772,140709.25,2,1,0,0.8704846306505745,0,0,0,Spain,Female,0
36,0.0,567,8555.73,2,0,1,0.0,0,36,0,France,Male,0
45,53667.44,628,115022.94,1,0,0,0.46657626229809207,0,45,0,Germany,Female,0
20,0.0,658,187638.34,2,0,1,0.0,0,20,0,France,Male,0
58,109327.65,679,3829.13,1,1,0,28.544109468869202,0,0,0,Spain,Male,0
34,121151.05,629,119357.93,1,0,0,1.0150145447852121,0,34,0,Spain,Male,0
42,101043.63,731,192175.52,1,1,0,0.525785512194726,0,0,0,Spain,Male,0
33,83501.66,775,128841.31,2,0,0,0.648091919494458,0,33,0,Germany,Male,0
33,80462.24,660,150422.35,1,0,0,0.5349052524092835,0,33,0,Spain,Male,0
39,0.0,752,188187.05,1,0,1,0.0,0,39,0,France,Male,0
37,109093.41,655,1775.52,2,0,0,61.40848963141423,0,37,0,France,Male,0
46,140355.6,543,85086.78,1,1,0,1.6495388644526865,0,0,0,Spain,Female,0
42,0.0,811,3797.79,2,1,1,0.0,0,0,0,France,Male,0
45,130170.82,689,150856.38,2,0,0,0.8628733973770458,0,45,1,Germany,Male,0
42,0.0,531,90537.47,2,1,1,0.0,0,0,0,France,Female,0
40,109542.29,515,166370.81,1,1,0,0.6584185746371335,0,0,0,France,Male,0
41,33563.95,466,178994.13,2,0,0,0.18751320217483008,0,41,0,France,Female,1
36,148795.17,782,195681.43,2,1,0,0.7603910581036837,0,0,0,France,Male,0
64,0.0,611,53277.15,2,1,1,0.0,0,0,0,France,Male,0
40,174126.75,621,172490.78,3,0,0,1.0094785386294929,1,40,1,Germany,Male,1
41,0.0,604,11819.84,1,0,1,0.0,0,41,0,Spain,Male,0
35,106405.03,655,82900.25,1,1,0,1.2835153872830627,0,0,0,Spain,Female,0
38,0.0,689,82709.8,1,1,1,0.0,0,0,0,Spain,Male,0
30,128393.29,681,180593.45,1,1,0,0.7109481492925169,0,0,0,Spain,Male,0
41,127841.52,643,172363.41,1,0,0,0.7416932532649867,0,41,1,Germany,Male,0
24,137295.19,617,91195.12,2,1,0,1.5054937644276973,0,0,0,France,Female,0
55,155828.22,638,108987.25,1,1,0,1.4297708239190923,0,0,0,Spain,Female,1
39,0.0,743,44265.28,2,0,1,0.0,0,39,0,France,Male,0
25,144351.86,828,116613.26,1,0,0,1.2378577028229651,0,25,1,Germany,Female,0
35,106365.29,776,148527.56,1,1,0,0.7161268512937848,0,0,0,Spain,Male,0
35,127801.88,540,84239.46,1,1,0,1.517108049979784,0,0,1,Germany,Male,0
45,122793.96,616,62002.04,1,1,0,1.980450635968817,0,0,1,Germany,Female,0
38,113525.84,628,46044.48,1,0,0,2.46551539912278,0,38,1,Germany,Male,1
23,136100.69,667,169669.33,2,0,0,0.8021478475346869,0,23,0,Spain,Female,1
30,0.0,615,156346.84,2,1,1,0.0,0,0,0,France,Male,0
30,140916.81,543,157711.18,1,0,0,0.8935061959069998,0,30,0,France,Male,0
31,0.0,553,89087.4,2,1,1,0.0,0,0,0,France,Female,0
26,121365.39,554,8742.36,1,1,0,13.880863878417449,0,0,1,Germany,Male,0
36,0.0,684,117038.96,1,0,1,0.0,0,36,0,Spain,Female,0
35,0.0,452,164241.67,2,0,1,0.0,0,35,0,France,Female,0
47,93578.68,606,137720.56,2,1,0,0.679477345449761,0,0,0,France,Male,1
40,0.0,629,106.67,1,0,1,0.0,0,40,0,France,Male,0
33,115409.6,659,1539.21,1,1,0,74.93108082664052,0,0,0,Spain,Female,0
33,90791.69,493,59659.53,1,1,0,1.5218049521182597,0,0,0,France,Female,0
62,123681.32,794,173586.63,3,0,0,0.7125007697841143,1,62,0,France,Female,1
44,92436.86,554,126033.9,1,0,0,0.7334227265622459,0,44,0,France,Female,0
52,167194.36,796,62808.93,1,1,0,2.661909669378711,0,0,1,Germany,Female,1
36,0.0,807,147007.33,2,1,1,0.0,0,0,0,France,Female,0
44,160838.13,500,196261.64,2,0,0,0.8195045679605655,0,44,1,Germany,Male,0
43,0.0,722,44560.17,1,0,1,0.0,0,43,0,Spain,Male,1
40,144470.77,559,18917.95,1,1,0,7.6362995832221126,0,0,0,Spain,Female,0
38,0.0,584,4525.4,2,1,1,0.0,0,0,0,Spain,Female,0
68,130169.27,834,93112.2,2,1,0,1.397967957282104,0,0,1,Germany,Female,0
35,0.0,754,9658.41,2,1,1,0.0,0,0,0,Spain,Male,0
43,81076.8,590,182627.25,2,1,0,0.4439444609473069,0,0,0,France,Male,1
36,0.0,740,13177.4,1,1,1,0.0,0,0,0,France,Male,0
57,101465.31,502,43568.31,1,0,0,2.3288252671433174,0,57,1,Germany,Female,1
48,0.0,733,117830.57,1,1,1,0.0,0,0,0,France,Male,0
37,113865.23,755,117396.25,2,1,0,0.9699139460251411,0,0,1,Germany,Female,0
46,87603.35,554,96929.24,3,1,0,0.9037772938558699,1,0,0,Spain,Female,1
36,120037.96,534,36275.94,1,0,0,3.3089328923553087,0,36,0,France,Male,0
33,0.0,656,116706.0,2,0,1,0.0,0,33,0,Spain,Male,0
49,121205.15,575,168080.53,4,1,0,0.7211092735769361,1,0,1,Germany,Male,1
47,75408.33,480,25887.89,1,0,0,2.9127679865764815,0,47,0,Spain,Male,1
40,0.0,575,122488.59,2,1,1,0.0,0,0,0,France,Male,0
40,0.0,672,113171.61,1,0,1,0.0,0,40,0,France,Female,1
35,0.0,758,100365.51,2,0,1,0.0,0,35,0,Spain,Female,0
50,121818.84,682,124151.37,2,1,0,0.9812043056447493,0,0,0,France,Male,0
29,0.0,501,112664.24,2,0,1,0.0,0,29,0,France,Female,0
34,141806.0,746,183494.87,2,1,0,0.7728021344567592,0,0,1,Germany,Male,0
51,61354.14,556,198810.65,1,0,0,0.30860434989599456,0,51,0,France,Female,1
53,124954.94,823,131259.6,1,1,0,0.9519607559313304,0,0,1,Germany,Female,1
68,95039.12,491,116471.14,1,1,0,0.8159815729323767,0,0,0,Germany,Female,1
29,103417.74,638,15336.4,1,1,0,6.742846897127285,0,0,0,France,Female,0
45,0.0,734,99593.28,2,0,1,0.0,0,45,0,France,Male,0
40,43028.77,555,170514.21,1,0,0,0.2523456411894282,0,40,0,France,Male,0
44,119638.21,745,34265.08,1,1,0,3.4914472271120593,0,0,1,Germany,Female,1
37,122689.51,728,106977.53,2,0,0,1.1468610570737885,0,37,0,France,Male,1
44,0.0,626,164287.86,2,0,1,0.0,0,44,0,France,Male,0
37,73179.34,681,25292.53,2,1,0,2.893203914202565,0,0,0,Germany,Male,0
38,171913.87,478,51820.87,1,0,0,3.3173999703214103,0,38,0,France,Female,1
38,0.0,709,81452.29,2,1,1,0.0,0,0,0,France,Male,0
33,92659.2,562,1354.25,2,0,0,68.3705589374654,0,33,0,Germany,Male,0
34,137239.17,769,71379.92,1,1,0,1.9226310055964537,0,0,1,Germany,Female,1
46,102955.14,684,154137.33,2,0,0,0.6679398952875641,0,46,1,Germany,Female,0
61,65190.29,536,64308.49,1,1,0,1.0136962678447614,0,0,0,France,Female,1
29,96863.52,631,31613.35,2,1,0,3.063909901674398,0,0,0,Germany,Female,0
34,154983.98,657,27738.01,1,0,0,5.587221029157133,0,34,0,Spain,Male,0
59,106819.65,699,163570.25,1,1,0,0.6530466081294848,0,0,1,Germany,Male,0
38,128578.52,606,193878.51,1,1,0,0.6631877705900948,0,0,0,Spain,Male,0
63,126473.33,612,147545.65,1,1,0,0.8571752052655889,0,0,0,France,Female,0
38,110570.78,660,195906.59,2,0,0,0.5644027370251454,0,38,0,France,Female,0
50,0.0,829,178458.86,2,1,1,0.0,0,0,0,Spain,Male,0
29,0.0,567,156125.72,2,0,1,0.0,0,29,0,Spain,Male,0
33,0.0,850,11159.19,2,1,1,0.0,0,0,0,France,Female,0
44,0.0,712,45738.94,2,0,1,0.0,0,44,0,Spain,Female,0
30,111099.79,562,140650.19,2,0,0,0.7898958409097,0,30,0,France,Male,0
29,0.0,755,4733.94,3,0,1,0.0,1,29,0,France,Female,0
25,100913.57,793,10579.72,1,0,0,9.53749555795825,0,25,0,Spain,Male,0
26,0.0,471,179655.87,2,1,1,0.0,0,0,0,Spain,Male,0
42,16893.59,707,77502.56,1,1,0,0.21797179381179393,0,0,0,France,Male,0
38,122267.85,784,145759.93,1,0,0,0.8388245739101693,0,38,0,Spain,Male,0
32,125685.79,703,56246.72,1,1,0,2.234504616364894,0,0,0,France,Male,0
36,127397.34,704,151335.24,1,0,0,0.8418164743619903,0,36,0,Spain,Male,0
38,105271.56,662,179833.45,1,1,0,0.5853803873506994,0,0,0,France,Male,0
28,115265.14,636,191627.85,1,0,0,0.6015020180938309,0,28,1,Germany,Female,0
36,0.0,640,173016.46,1,0,1,0.0,0,36,0,Spain,Male,0
31,0.0,739,58469.75,2,1,1,0.0,0,0,0,Spain,Male,0
23,139542.82,767,28038.28,1,1,0,4.97669055696152,0,0,1,Germany,Male,0
46,111512.75,753,159576.75,3,0,0,0.6987988613700845,1,46,1,Germany,Female,1
37,148466.93,714,151280.96,2,1,0,0.9813921633484918,0,0,0,France,Male,0
29,0.0,707,139953.94,2,0,1,0.0,0,29,0,France,Male,0
35,108155.49,577,105407.79,1,0,0,1.0260575991812448,0,35,0,France,Female,0
42,0.0,633,56865.62,2,0,1,0.0,0,42,0,France,Female,0
41,84622.13,849,198072.16,1,1,0,0.42722663686488366,0,0,0,Germany,Male,0
41,146997.64,614,137791.18,2,0,0,1.066806839110899,0,41,0,Spain,Female,0
47,0.0,558,103787.28,2,0,1,0.0,0,47,0,France,Female,0
27,98590.25,832,30912.89,1,0,0,3.189189390270846,0,27,0,France,Female,0
26,0.0,567,78651.55,2,1,1,0.0,0,0,0,France,Female,0
45,134980.74,587,123309.57,1,1,0,1.094640467560891,0,0,1,Germany,Female,1
79,108078.56,712,174118.93,1,1,0,0.6207133209851394,0,0,0,Spain,Female,0
29,0.0,655,85736.26,2,1,1,0.0,0,0,0,Spain,Female,0
42,0.0,641,121138.77,2,0,1,0.0,0,42,0,France,Female,0
35,106836.67,676,84199.78,2,0,0,1.2688323077292158,0,35,0,France,Male,0
29,102490.27,472,181224.56,1,1,0,0.5655398167896405,0,0,0,France,Male,0
34,112746.54,644,141230.07,2,0,0,0.7983125809356255,0,34,1,Germany,Male,0
38,125487.89,598,158111.71,1,0,0,0.7936609903150734,0,38,0,France,Male,0
25,142862.21,792,130639.01,1,1,0,1.0935563308667842,0,0,0,Spain,Male,0
37,0.0,700,17040.82,2,0,1,0.0,0,37,0,France,Female,0
34,0.0,616,25662.27,2,0,1,0.0,0,34,0,France,Male,0
35,79388.33,743,193360.69,1,1,0,0.4105690739463438,0,0,0,Spain,Male,0
37,0.0,427,121485.1,2,1,1,0.0,0,0,0,France,Male,0
29,0.0,731,162452.65,2,1,1,0.0,0,0,0,France,Male,0
31,107784.65,610,141137.53,1,1,0,0.7636798399416517,0,0,0,France,Female,0
41,142880.28,724,185541.2,3,0,0,0.7700689115468071,1,41,0,Spain,Female,1
38,149571.94,653,118383.18,1,0,0,1.263445335348017,0,38,0,Spain,Female,0
49,142767.39,774,8214.41,1,1,0,17.3779993938221,0,0,0,France,Male,0
49,121537.71,547,46521.45,2,0,0,2.61245291251858,0,49,1,Germany,Male,1
50,0.0,719,10772.13,2,0,1,0.0,0,50,0,Spain,Male,0
43,0.0,740,199290.68,1,0,1,0.0,0,43,0,Spain,Male,1
42,89838.71,543,85983.54,3,0,0,1.0448239881262378,1,42,0,France,Male,1
45,103399.87,688,129870.93,1,0,0,0.7961679633158605,0,45,1,Germany,Male,0
30,0.0,474,63158.22,2,0,1,0.0,0,30,0,France,Female,0
43,136855.94,505,171070.52,2,0,0,0.7999925411313351,0,43,1,Germany,Male,0
39,0.0,688,53222.15,2,0,1,0.0,0,39,0,France,Female,1
55,140891.46,650,179834.45,3,1,0,0.783446534039868,1,0,1,Germany,Female,1
37,0.0,610,114514.64,1,0,1,0.0,0,37,0,France,Male,0
46,89364.91,705,139162.15,1,1,0,0.6421592928875209,0,0,0,Spain,Female,0
29,146011.4,669,50249.16,1,0,0,2.9056902505385054,0,29,0,France,Female,0
20,0.0,650,113469.65,2,1,1,0.0,0,0,0,Spain,Male,0
29,145294.08,550,147484.13,2,0,0,0.9851439260351195,0,29,1,Germany,Male,0
45,106000.12,595,191448.96,1,0,0,0.5536701078443683,0,45,1,Germany,Female,1
26,0.0,572,119381.41,2,0,1,0.0,0,26,0,Spain,Female,0
58,0.0,622,33277.31,2,1,1,0.0,0,0,0,Spain,Female,0
20,104508.77,662,73107.53,2,0,0,1.429501728457678,0,20,0,Spain,Male,0
58,127539.3,783,96590.39,1,1,0,1.3204002965481707,0,0,1,Germany,Female,1
44,0.0,714,6923.11,1,1,1,0.0,0,0,0,Spain,Male,0
51,96891.46,671,176403.33,1,0,0,0.5492578328434455,0,51,0,Germany,Male,1
32,78535.25,600,64349.6,1,0,0,1.2204276261604399,0,32,0,France,Female,0
37,112712.17,847,116097.26,1,0,0,0.9708342743465751,0,37,0,Spain,Female,0
55,119618.42,650,29861.13,1,1,0,4.005689480288244,0,0,0,Spain,Male,0
28,0.0,710,48426.98,1,0,1,0.0,0,28,0,Spain,Female,0
33,74963.5,682,32770.56,1,1,0,2.2874559526613933,0,0,0,France,Female,0
26,138023.79,642,117060.2,2,1,0,1.1790737665426292,0,0,0,France,Male,0
28,0.0,536,136197.65,1,1,1,0.0,0,0,0,Spain,Female,0
47,185513.67,754,27438.83,1,0,0,6.760744144551916,0,47,0,France,Female,0
60,185648.56,678,192156.54,1,0,0,0.9661268561202437,0,60,0,France,Male,1
49,102286.6,533,69409.37,3,0,0,1.473650118851117,1,49,1,Germany,Female,1
38,128015.83,741,58440.43,1,0,0,2.19049790533873,0,38,1,Germany,Male,0
